"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045844","GO:0045844","positive regulation of striated muscle tissue development","8/242","56/16604",1.40923497996147e-06,2.44863170664524e-05,1.74101122556472e-05,"Gata4/Gata6/Myf5/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",8
"GO:0048636","GO:0048636","positive regulation of muscle organ development","8/242","56/16604",1.40923497996147e-06,2.44863170664524e-05,1.74101122556472e-05,"Gata4/Gata6/Myf5/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",8
"GO:1901863","GO:1901863","positive regulation of muscle tissue development","8/242","57/16604",1.6188801679151e-06,2.79924813500659e-05,1.99030438630747e-05,"Gata4/Gata6/Myf5/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",8
"GO:0003148","GO:0003148","outflow tract septum morphogenesis","5/242","15/16604",1.6821226188417e-06,2.89455109580394e-05,2.0580661179421e-05,"Gata6/Isl1/Msx2/Tbx2/Tbx20",5
"GO:0032989","GO:0032989","cellular component morphogenesis","37/242","1107/16604",1.81886998744655e-06,3.11481485350221e-05,2.214676715484e-05,"Unc5a/Unc5b/Chrna3/Bmp7/Clu/Cobl/Col1a1/Cux2/Fgfr3/Gata3/Gfra3/Hoxa13/Id1/Isl1/Msx1/Msx2/Nbl1/Ngf/Nog/Nptx1/Pax8/Slc1a3/Snai2/Unc5d/Tmod1/Wnt4/Wnt7a/Wt1/Grem1/Plxna4/Shank1/Heyl/Lgi1/Tbx20/Bambi/Bcl9l/Wnt16",37
"GO:0008283","GO:0008283","cell proliferation","47/242","1587/16604",1.85851126734215e-06,3.16747231304915e-05,2.25211690215321e-05,"Apod/Bmp7/Clu/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Hand2/Hhip/Id1/Id2/Igfbp5/Il15/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Pax1/Ptpru/Aldh1a2/Prrx2/Snai2/Tbx2/Tbx3/Stox1/Agap2/Tec/Tshr/Wisp1/Wnt4/Wnt7a/Wt1/Grem1/Hpgds/Nupr1/Tbx20/Bambi/Atoh8/Sp6/Wnt16",47
"GO:0043392","GO:0043392","negative regulation of DNA binding","7/242","41/16604",1.88777820277235e-06,3.20203140870243e-05,2.2766889001856e-05,"Hand1/Hand2/Id1/Id2/Msx1/Msx2/Wfikkn1",7
"GO:1901576","GO:1901576","organic substance biosynthetic process","99/242","4498/16604",1.9520354932895e-06,3.29533195597024e-05,2.34302688792943e-05,"Bmp3/Adcyap1r1/Adh1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Fut1/Gad1/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Sct/Slc1a3/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Hpgds/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",99
"GO:0030855","GO:0030855","epithelial cell differentiation","22/242","478/16604",2.06823925087223e-06,3.47503217528626e-05,2.47079624508371e-05,"Barx1/Bmp7/Dlx3/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hoxa13/Id1/Id2/Id3/Msx2/Pax8/Tbx3/Wnt4/Wnt7a/Wt1/Cyp26b1/Grem1/Atoh8/Wnt16",22
"GO:0009058","GO:0009058","biosynthetic process","100/242","4567/16604",2.12356272040085e-06,3.55123493430414e-05,2.52497746740027e-05,"Dio3/Bmp3/Adcyap1r1/Adh1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Fut1/Gad1/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Sct/Slc1a3/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Hpgds/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",100
"GO:0060562","GO:0060562","epithelial tube morphogenesis","18/242","337/16604",2.34074715690743e-06,3.89614082845994e-05,2.7702103588388e-05,"Bmp7/Cobl/Gata3/Gata4/Hand1/Hand2/Hhip/Msx2/Nkx3-1/Nog/Pax8/Aldh1a2/Tbx2/Tbx3/Wnt4/Wt1/Grem1/Tbx20",18
"GO:0060231","GO:0060231","mesenchymal to epithelial transition","5/242","16/16604",2.41769830327974e-06,3.9869635908715e-05,2.83478660706192e-05,"Gata3/Pax8/Wnt4/Wt1/Grem1",5
"GO:0090185","GO:0090185","negative regulation of kidney development","5/242","16/16604",2.41769830327974e-06,3.9869635908715e-05,2.83478660706192e-05,"Bmp7/Gata3/Pax8/Wt1/Grem1",5
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","14/242","211/16604",2.69705226620804e-06,4.42714293651292e-05,3.14776024860371e-05,"Col1a1/Fgfr3/Gata3/Gata4/Isl1/Nog/Ptpru/Snai2/Tle2/Wnt4/Wnt7a/Grem1/Bambi/Bcl9l",14
"GO:0040007","GO:0040007","growth","31/242","857/16604",2.80830873039826e-06,4.58862187966909e-05,3.2625740247891e-05,"Dio3/Bmp3/Adra1a/Bmp7/Cobl/Col9a1/Fgfr3/Gata3/Gata4/Gata6/Gng4/Igfbp5/Msx1/Msx2/Ngf/Nog/Tbx2/Tec/Tshr/Wisp1/Wnt7a/Wt1/Grem1/Plxna4/Fam107a/Nupr1/Cacna2d2/Lgi1/Tbx20/Igfbpl1/Atp6v0e2",31
"GO:0008284","GO:0008284","positive regulation of cell proliferation","28/242","730/16604",2.94075407550957e-06,4.78308950546351e-05,3.40084321349484e-05,"Clu/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata4/Gata6/Id1/Id2/Il15/Isl1/Ngf/Nkx3-1/Nog/Aldh1a2/Prrx2/Tbx2/Tbx3/Stox1/Agap2/Tshr/Wisp1/Wnt7a/Grem1/Tbx20/Bambi/Sp6",28
"GO:0035137","GO:0035137","hindlimb morphogenesis","7/242","44/16604",3.10023499851694e-06,5.01956230214424e-05,3.56897866336448e-05,"Alx3/Alx4/Fgf4/Msx1/Msx2/Tbx3/Wnt7a",7
"GO:0048699","GO:0048699","generation of neurons","39/242","1233/16604",3.51834019370897e-06,5.64680132971514e-05,4.01495434241397e-05,"Unc5a/Unc5b/Chrna3/Tle6/Bmp7/Clu/Cobl/Cux2/Nr2f1/Evx1/Fgfr3/Gata3/Gfra3/Hand2/Hhip/Id1/Id2/Irx3/Isl1/Nbl1/Ngf/Nog/Nptx1/Aldh1a2/Slc1a3/Cpeb3/Unc5d/Tshr/Wnt4/Wnt7a/Grin3a/Plxna4/Shank1/Olig2/Irx5/Heyl/Lgi1/Tbx20/Wnt16",39
"GO:0042733","GO:0042733","embryonic digit morphogenesis","8/242","63/16604",3.51934277146761e-06,5.64680132971514e-05,4.01495434241397e-05,"Alx4/Hand2/Msx1/Msx2/Nog/Tbx2/Tbx3/Wnt7a",8
"GO:0045668","GO:0045668","negative regulation of osteoblast differentiation","7/242","45/16604",3.62610584069201e-06,5.79201300652239e-05,4.11820186580362e-05,"Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Nog",7
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","11/242","132/16604",3.68898192464239e-06,5.86614000695366e-05,4.17090719487293e-05,"Dmpk/Id3/Msx1/Myf5/Tbx3/Wisp1/Prdm6/Cyp26b1/Grem1/Olfm2/Bhlhe41",11
"GO:0003208","GO:0003208","cardiac ventricle morphogenesis","8/242","64/16604",3.97201441528262e-06,6.26141212395049e-05,4.45195117179139e-05,"Gata3/Gata4/Hand1/Hand2/Isl1/Smad7/Heyl/Tbx20",8
"GO:0060421","GO:0060421","positive regulation of heart growth","6/242","30/16604",3.99028790605492e-06,6.26141212395049e-05,4.45195117179139e-05,"Gata4/Gata6/Tbx2/Wisp1/Wt1/Tbx20",6
"GO:2000677","GO:2000677","regulation of transcription regulatory region DNA binding","6/242","30/16604",3.99028790605492e-06,6.26141212395049e-05,4.45195117179139e-05,"Gata3/Hand1/Hand2/Id1/Msx1/Msx2",6
"GO:0051101","GO:0051101","regulation of DNA binding","9/242","86/16604",4.43284880203048e-06,6.89511241608409e-05,4.90252089987834e-05,"Gata3/Hand1/Hand2/Id1/Id2/Isl1/Msx1/Msx2/Wfikkn1",9
"GO:0060021","GO:0060021","palate development","9/242","86/16604",4.43284880203048e-06,6.89511241608409e-05,4.90252089987834e-05,"Alx4/Hand2/Msx1/Snai2/Tbx2/Tbx3/Wfikkn1/Wnt7a/Prdm16",9
"GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway","8/242","65/16604",4.47308665349199e-06,6.92744985206021e-05,4.92551326695731e-05,"Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Hhip/Nog/Wnt4",8
"GO:0007268","GO:0007268","synaptic transmission","21/242","464/16604",4.62437214942872e-06,7.13074181656497e-05,5.07005668331077e-05,"Chrnb4/Chrna3/Adra1a/Car7/Cux2/Dmpk/Syt12/Ngf/Ntsr1/Oprk1/Slc1a3/Cpeb3/Wnt7a/P2rx2/Grin3a/Shank1/Cacna2d2/Lgi1/Sv2b/Syt13/Sytl2",21
"GO:0031214","GO:0031214","biomineral tissue development","10/242","110/16604",4.70593658275394e-06,7.22523539127996e-05,5.13724293017512e-05,"Bmp7/Col1a1/Ecm1/Fgfr3/Ibsp/Msx2/Spp1/Wnt4/Grem1/Fam101a",10
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","10/242","111/16604",5.10655596358159e-06,7.80667482501185e-05,5.55065446052736e-05,"Gata3/Smad6/Smad7/Nbl1/Nog/Wnt4/Grem1/Bambi/Prdm16/Bcl9l",10
"GO:0051100","GO:0051100","negative regulation of binding","10/242","112/16604",5.53639153519775e-06,8.42761822580102e-05,5.99215386130715e-05,"Hand1/Hand2/Id1/Id2/Isl1/Msx1/Msx2/Nkx3-1/Nog/Wfikkn1",10
"GO:1901861","GO:1901861","regulation of muscle tissue development","10/242","113/16604",5.99721052374035e-06,9.09023995130346e-05,6.46328713107247e-05,"Gata4/Gata6/Igfbp5/Myf5/Nog/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",10
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","9/242","90/16604",6.47260925078231e-06,9.73930119234646e-05,6.92477870764076e-05,"Smad6/Smad7/Nbl1/Nog/Grem1/Tbx20/Bambi/Prdm16/Bcl9l",9
"GO:0045944","GO:0045944","positive regulation of transcription from RNA polymerase II promoter","32/242","938/16604",6.4801077557162e-06,9.73930119234646e-05,6.92477870764076e-05,"Bmp3/Alx4/Barx2/Bmp7/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Isl1/Lum/Msx1/Myf5/Nkx3-1/Nog/Pax1/Pax8/Pax9/Agap2/Wnt7a/Wt1/Grem1/Irf5/Irf7/Heyl/Tbx20/Bcl9l",32
"GO:0048812","GO:0048812","neuron projection morphogenesis","21/242","478/16604",7.30257847626791e-06,0.000109293212321287,7.77089951963759e-05,"Unc5a/Unc5b/Chrna3/Bmp7/Clu/Cobl/Cux2/Fgfr3/Gata3/Gfra3/Id1/Isl1/Nbl1/Ngf/Nog/Nptx1/Unc5d/Wnt7a/Plxna4/Shank1/Lgi1",21
"GO:0007610","GO:0007610","behavior","26/242","684/16604",7.99187140542411e-06,0.000119108978854061,8.46881418253707e-05,"Chrnb4/Chrna3/Adh1/Cux2/Fgf4/Gad1/Gng8/Hand2/Id2/Nbl1/Ngf/Ntsr1/Oprk1/Sct/Slc1a3/Snai2/Cpeb3/Tmod1/Trh/Tshr/Slc10a4/P2rx2/Grem1/Plxna4/Shank1/Olfm2",26
"GO:0035019","GO:0035019","somatic stem cell population maintenance","7/242","51/16604",8.5884608637172e-06,0.000126481459457206,8.99300781506656e-05,"Bmp7/Fgfr3/Nog/Pax8/Wnt7a/Prdm16/Bcl9l",7
"GO:0060393","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","7/242","51/16604",8.5884608637172e-06,0.000126481459457206,8.99300781506656e-05,"Bmp3/Bmp7/Gdf10/Smad6/Smad7/Nog/Grem1",7
"GO:0055025","GO:0055025","positive regulation of cardiac muscle tissue development","6/242","34/16604",8.60771978859538e-06,0.000126481459457206,8.99300781506656e-05,"Gata4/Gata6/Tbx2/Wisp1/Grem1/Tbx20",6
"GO:0060394","GO:0060394","negative regulation of pathway-restricted SMAD protein phosphorylation","4/242","10/16604",8.62857794724902e-06,0.000126481459457206,8.99300781506656e-05,"Smad6/Smad7/Nog/Grem1",4
"GO:0030879","GO:0030879","mammary gland development","10/242","118/16604",8.83394550969043e-06,0.000128961122563596,9.169315313337e-05,"Gata3/Id2/Igfbp5/Msx1/Msx2/Tbx2/Tbx3/Agap2/Tph1/Wnt4",10
"GO:0048667","GO:0048667","cell morphogenesis involved in neuron differentiation","20/242","446/16604",8.99998931393972e-06,0.000130848824229605,9.30353352925413e-05,"Unc5a/Unc5b/Chrna3/Bmp7/Cobl/Cux2/Fgfr3/Gata3/Gfra3/Id1/Isl1/Ngf/Nog/Nptx1/Slc1a3/Unc5d/Wnt7a/Plxna4/Shank1/Lgi1",20
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis","34/242","1046/16604",9.11270864896509e-06,0.000131721309495639,9.36556844606837e-05,"Bmp7/Cobl/Col1a1/Ecm1/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hhip/Id1/Isl1/Msx1/Msx2/Myf5/Nog/Pax1/Pax8/Snai2/Tbx2/Tbx3/Tmod1/Vtn/Wnt4/Wnt7a/Wt1/Grem1/Dusp5/Amot/Heyl/Tbx20/Atoh8",34
"GO:0035265","GO:0035265","organ growth","11/242","145/16604",9.1339594175808e-06,0.000131721309495639,9.36556844606837e-05,"Adra1a/Col9a1/Gata4/Gata6/Msx2/Nog/Tbx2/Wisp1/Wt1/Cacna2d2/Tbx20",11
"GO:0008219","GO:0008219","cell death","47/242","1684/16604",9.25768470589808e-06,0.000132967229525843,9.45415509439337e-05,"Unc5a/Unc5b/Bmp3/Adcyap1r1/Alx3/Alx4/Bmp7/Clu/Dmpk/Eya2/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Pax8/Peg3/Aldh1a2/Sct/Snai2/Spp1/Unc5d/Tbx3/Agap2/Wisp1/Wnt4/Wnt7a/Wt1/Cyp26b1/Grem1/Nfkbid/Irf5/Nupr1/Wnt16",47
"GO:0060420","GO:0060420","regulation of heart growth","7/242","52/16604",9.80233268518482e-06,0.000140224534235455,9.97015956058114e-05,"Gata4/Gata6/Nog/Tbx2/Wisp1/Wt1/Tbx20",7
"GO:0016265","GO:0016265","death","47/242","1689/16604",1.00097401116536e-05,0.00014261877711084,0.00010140393561532,"Unc5a/Unc5b/Bmp3/Adcyap1r1/Alx3/Alx4/Bmp7/Clu/Dmpk/Eya2/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Pax8/Peg3/Aldh1a2/Sct/Snai2/Spp1/Unc5d/Tbx3/Agap2/Wisp1/Wnt4/Wnt7a/Wt1/Cyp26b1/Grem1/Nfkbid/Irf5/Nupr1/Wnt16",47
"GO:0030534","GO:0030534","adult behavior","11/242","147/16604",1.04081344341444e-05,0.000147704282288535,0.00010501980058105,"Chrnb4/Chrna3/Adh1/Ngf/Ntsr1/Oprk1/Tmod1/Trh/Tshr/Slc10a4/Shank1",11
"GO:0048799","GO:0048799","organ maturation","5/242","21/16604",1.06113857903651e-05,0.000149991095973335,0.000106645756940762,"Fgfr3/Gata3/Aldh1a2/Grem1/Fam101a",5
"GO:0003382","GO:0003382","epithelial cell morphogenesis","7/242","53/16604",1.11550535156718e-05,0.000156566564553416,0.000111321006624167,"Gata3/Hoxa13/Id1/Pax8/Wnt4/Wt1/Grem1",7
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","13/242","207/16604",1.11644883202043e-05,0.000156566564553416,0.000111321006624167,"Bmp7/Hhip/Hoxa13/Msx2/Nkx3-1/Nog/Pax8/Snai2/Tbx3/Wnt4/Wt1/Grem1/Tbx20",13
"GO:0060389","GO:0060389","pathway-restricted SMAD protein phosphorylation","7/242","54/16604",1.26588035400606e-05,0.000176826110626258,0.000125725825871561,"Bmp3/Bmp7/Gdf10/Smad6/Smad7/Nog/Grem1",7
"GO:0055123","GO:0055123","digestive system development","10/242","123/16604",1.27619932404701e-05,0.000177571171572479,0.000126255574574717,"Alx4/Barx1/Fgfr3/Gata3/Gata4/Gata5/Gata6/Id2/Aldh1a2/Tbx2",10
"GO:0003198","GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation","4/242","11/16604",1.34040790953239e-05,0.000185059417587378,0.000131579821719091,"Msx1/Msx2/Snai2/Heyl",4
"GO:0071371","GO:0071371","cellular response to gonadotropin stimulus","4/242","11/16604",1.34040790953239e-05,0.000185059417587378,0.000131579821719091,"Gata4/Gata6/Pax8/Wt1",4
"GO:0010941","GO:0010941","regulation of cell death","40/242","1357/16604",1.3967110178303e-05,0.00019208821025141,0.000136577391135936,"Unc5b/Bmp3/Adcyap1r1/Alx3/Alx4/Bmp7/Clu/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Ntsr1/Pax8/Aldh1a2/Sct/Snai2/Spp1/Tbx3/Agap2/Wisp1/Wnt4/Wnt7a/Wt1/Grem1/Nfkbid/Irf5/Nupr1/Wnt16",40
"GO:0090183","GO:0090183","regulation of kidney development","7/242","55/16604",1.43265009330449e-05,0.000196273062782715,0.000139552879534033,"Bmp7/Gata3/Nog/Pax8/Wnt4/Wt1/Grem1",7
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","8/242","76/16604",1.45603699290473e-05,0.000198712788073818,0.000141287558174179,"Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Hhip/Nog/Wnt4",8
"GO:0001947","GO:0001947","heart looping","7/242","56/16604",1.61718246406283e-05,0.000219026765665087,0.0001557310789888,"Gata4/Hand1/Hand2/Aldh1a2/Tbx2/Tbx3/Tbx20",7
"GO:0003281","GO:0003281","ventricular septum development","7/242","56/16604",1.61718246406283e-05,0.000219026765665087,0.0001557310789888,"Gata3/Gata4/Hoxa13/Id2/Smad7/Tbx3/Heyl",7
"GO:0048514","GO:0048514","blood vessel morphogenesis","20/242","466/16604",1.70258616605519e-05,0.000229720148616992,0.000163334223107208,"Ecm1/Gata4/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Isl1/Smad6/Smad7/Prrx2/Tbx2/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Tbx20",20
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","5/242","23/16604",1.71338989263127e-05,0.000230305464058588,0.000163750390533102,"Msx1/Msx2/Snai2/Heyl/Wnt16",5
"GO:0003012","GO:0003012","muscle system process","15/242","282/16604",1.73959374889642e-05,0.000232948606525152,0.000165629701616335,"Chrnb4/Chrna3/Adra1a/Dmpk/Gata4/Gata6/Igfbp5/Smad7/Tmod1/Tnni2/Wisp1/P2rx2/Grip2/Lmcd1/Tbx20",15
"GO:0071774","GO:0071774","response to fibroblast growth factor","8/242","78/16604",1.76581139013393e-05,0.000235573789200638,0.000167496243038132,"Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Hhip/Nog/Wnt4",8
"GO:0071695","GO:0071695","anatomical structure maturation","7/242","57/16604",1.82092368668081e-05,0.000242019782535711,0.00017207943402019,"Barx2/Fgfr3/Gata3/Msx2/Aldh1a2/Grem1/Fam101a",7
"GO:0012501","GO:0012501","programmed cell death","44/242","1575/16604",1.85057300962623e-05,0.00024504613607021,0.000174231213506582,"Unc5a/Unc5b/Bmp3/Alx3/Alx4/Bmp7/Clu/Dmpk/Eya2/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Pax8/Peg3/Aldh1a2/Sct/Snai2/Spp1/Unc5d/Tbx3/Agap2/Wnt4/Wnt7a/Wt1/Cyp26b1/Grem1/Nfkbid/Irf5/Nupr1",44
"GO:0048568","GO:0048568","embryonic organ development","19/242","430/16604",1.86284543140712e-05,0.000245757608395265,0.000174737080232574,"Alx3/Alx4/Bmp7/Gata3/Gata4/Hand1/Hand2/Id2/Msx1/Myf5/Nog/Pax8/Aldh1a2/Prrx2/Tbx2/Tbx3/Stox1/Tshr/Tbx20",19
"GO:0035051","GO:0035051","cardiocyte differentiation","10/242","129/16604",1.93852816903823e-05,0.000254798425760671,0.000181165227217168,"Gata4/Gata6/Hand2/Isl1/Smad6/Tbx2/Tbx3/Wisp1/Wt1/Grem1",10
"GO:0003207","GO:0003207","cardiac chamber formation","4/242","12/16604",1.9876209918897e-05,0.000258390728945661,0.000183719404782429,"Hand1/Hand2/Tbx2/Tbx20",4
"GO:0034698","GO:0034698","response to gonadotropin","4/242","12/16604",1.9876209918897e-05,0.000258390728945661,0.000183719404782429,"Gata4/Gata6/Pax8/Wt1",4
"GO:0060536","GO:0060536","cartilage morphogenesis","4/242","12/16604",1.9876209918897e-05,0.000258390728945661,0.000183719404782429,"Hand1/Hand2/Msx1/Snai2",4
"GO:0001709","GO:0001709","cell fate determination","6/242","40/16604",2.28350743088943e-05,0.000295776489775569,0.000210301201099329,"Gata3/Gata6/Hand1/Isl1/Tbx2/Cyp26b1",6
"GO:0001763","GO:0001763","morphogenesis of a branching structure","13/242","222/16604",2.34795787449741e-05,0.000303022679310137,0.000215453342717039,"Bmp7/Hhip/Hoxa13/Msx2/Nkx3-1/Nog/Pax8/Snai2/Tbx3/Wnt4/Wt1/Grem1/Tbx20",13
"GO:0042981","GO:0042981","regulation of apoptotic process","37/242","1242/16604",2.44819082305401e-05,0.000314817895729906,0.000223839905767355,"Unc5b/Bmp3/Alx3/Alx4/Bmp7/Clu/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Ntsr1/Pax8/Aldh1a2/Sct/Snai2/Spp1/Tbx3/Agap2/Wnt4/Wnt7a/Wt1/Grem1/Nfkbid/Irf5/Nupr1",37
"GO:0046620","GO:0046620","regulation of organ growth","8/242","82/16604",2.55323612254572e-05,0.000326060879257051,0.000231833823544568,"Gata4/Gata6/Nog/Tbx2/Wisp1/Wt1/Cacna2d2/Tbx20",8
"GO:0055024","GO:0055024","regulation of cardiac muscle tissue development","7/242","60/16604",2.56308383469888e-05,0.000326060879257051,0.000231833823544568,"Gata4/Gata6/Nog/Tbx2/Wisp1/Grem1/Tbx20",7
"GO:0061371","GO:0061371","determination of heart left/right asymmetry","7/242","60/16604",2.56308383469888e-05,0.000326060879257051,0.000231833823544568,"Gata4/Hand1/Hand2/Aldh1a2/Tbx2/Tbx3/Tbx20",7
"GO:0061213","GO:0061213","positive regulation of mesonephros development","5/242","25/16604",2.64171103546018e-05,0.000334867427341963,0.000238095401809972,"Gata3/Nog/Pax8/Wt1/Grem1",5
"GO:0006915","GO:0006915","apoptotic process","43/242","1548/16604",2.68808535289329e-05,0.000339537589610138,0.000241415952185937,"Unc5a/Unc5b/Bmp3/Alx3/Alx4/Bmp7/Clu/Dmpk/Eya2/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Pax8/Peg3/Aldh1a2/Sct/Snai2/Spp1/Unc5d/Tbx3/Agap2/Wnt4/Wnt7a/Wt1/Grem1/Nfkbid/Irf5/Nupr1",43
"GO:0022612","GO:0022612","gland morphogenesis","10/242","134/16604",2.69781819119935e-05,0.000339562840885233,0.000241433906193998,"Bmp7/Hoxa13/Igfbp5/Msx2/Nkx3-1/Nog/Snai2/Tbx2/Tbx3/Wnt4",10
"GO:1901213","GO:1901213","regulation of transcription from RNA polymerase II promoter involved in heart development","4/242","13/16604",2.8381933760806e-05,0.000355973408647856,0.000253102048289471,"Msx1/Msx2/Tbx2/Grem1",4
"GO:0042445","GO:0042445","hormone metabolic process","10/242","135/16604",2.87691864857751e-05,0.000359564358815197,0.000255655263840351,"Dio3/Slco4a1/Adh1/Gata3/Pax8/Aldh1a2/Scg5/Wnt4/Cyp26b1/Cyp26c1",10
"GO:0090184","GO:0090184","positive regulation of kidney development","6/242","42/16604",3.0457476794962e-05,0.000379334029173618,0.000269711774636285,"Gata3/Nog/Pax8/Wnt4/Wt1/Grem1",6
"GO:0048645","GO:0048645","organ formation","7/242","62/16604",3.18413916049199e-05,0.000395188281870121,0.00028098436897648,"Bmp7/Fgfr4/Gata6/Hand2/Isl1/Nog/Wt1",7
"GO:0043067","GO:0043067","regulation of programmed cell death","37/242","1258/16604",3.22501006873823e-05,0.000398871036973804,0.000283602859114919,"Unc5b/Bmp3/Alx3/Alx4/Bmp7/Clu/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Ntsr1/Pax8/Aldh1a2/Sct/Snai2/Spp1/Tbx3/Agap2/Wnt4/Wnt7a/Wt1/Grem1/Nfkbid/Irf5/Nupr1",37
"GO:0016202","GO:0016202","regulation of striated muscle tissue development","9/242","110/16604",3.306566219379e-05,0.000407542867592664,0.000289768651386847,"Gata4/Gata6/Myf5/Nog/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",9
"GO:0044708","GO:0044708","single-organism behavior","18/242","411/16604",3.48696462260088e-05,0.000428295447782908,0.000304524024754182,"Chrnb4/Chrna3/Adh1/Cux2/Gad1/Id2/Ngf/Ntsr1/Oprk1/Sct/Slc1a3/Cpeb3/Tmod1/Trh/Tshr/Slc10a4/P2rx2/Shank1",18
