"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022008","GO:0022008","neurogenesis","41/242","1110/13233",1.05749586027998e-05,0.000175910369065804,0.000127584520794913,"Unc5a/Unc5b/Chrna3/Tle6/Bmp7/Clu/Cobl/Cux2/Nr2f1/Evx1/Fgfr3/Gata3/Gfra3/Hand2/Hhip/Id1/Id2/Irx3/Isl1/Nbl1/Ngf/Nog/Nptx1/Aldh1a2/Slc1a3/Cpeb3/Unc5d/Tshr/Wnt4/Wnt7a/Prdm6/Grin3a/Plxna4/Shank1/Olig2/Irx5/Heyl/Lgi1/Tbx20/Prdm16/Wnt16",41
"GO:0023057","GO:0023057","negative regulation of signaling","34/242","842/13233",1.07421671126046e-05,0.00017757285398595,0.000128790290204595,"Unc5b/Adra1a/Barx1/Bmp7/Clu/Ecm1/Fgfr3/Gata3/Hhip/Igfbp5/Isl1/Smad6/Smad7/Nbl1/Nkx3-1/Nog/Oprk1/Rgs5/Snai2/Abcc8/Agap2/Tle2/Wnt4/Cyp26b1/Grem1/Dusp5/Nfkbid/Grb14/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Bcl9l",34
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","9/242","77/13233",1.0777543160997e-05,0.00017757285398595,0.000128790290204595,"Smad6/Smad7/Nbl1/Nog/Grem1/Tbx20/Bambi/Prdm16/Bcl9l",9
"GO:0030534","GO:0030534","adult behavior","11/242","119/13233",1.13061997641059e-05,0.000185400242577282,0.000134467349651427,"Chrnb4/Chrna3/Adh1/Ngf/Ntsr1/Oprk1/Tmod1/Trh/Tshr/Slc10a4/Shank1",11
"GO:0035019","GO:0035019","somatic stem cell population maintenance","7/242","43/13233",1.15289981749482e-05,0.000187278561902914,0.000135829659743398,"Bmp7/Fgfr3/Nog/Pax8/Wnt7a/Prdm16/Bcl9l",7
"GO:0060389","GO:0060389","pathway-restricted SMAD protein phosphorylation","7/242","43/13233",1.15289981749482e-05,0.000187278561902914,0.000135829659743398,"Bmp3/Bmp7/Gdf10/Smad6/Smad7/Nog/Grem1",7
"GO:0044057","GO:0044057","regulation of system process","18/242","303/13233",1.17356254392545e-05,0.000188872413417335,0.000136985650619692,"Chrnb4/Chrna3/Adra1a/Dmpk/Gata4/Igfbp5/Smad6/Smad7/Nkx3-1/Ntsr1/Oprk1/Sct/Tnni2/Wisp1/Avpr1b/Lmcd1/Rnf207/Irx5",18
"GO:0001709","GO:0001709","cell fate determination","6/242","29/13233",1.17362915851812e-05,0.000188872413417335,0.000136985650619692,"Gata3/Gata6/Hand1/Isl1/Tbx2/Cyp26b1",6
"GO:0051101","GO:0051101","regulation of DNA binding","9/242","78/13233",1.19915567506673e-05,0.00019208697387643,0.000139317111567207,"Gata3/Hand1/Hand2/Id1/Id2/Isl1/Msx1/Msx2/Wfikkn1",9
"GO:0000902","GO:0000902","cell morphogenesis","36/242","923/13233",1.23237328598014e-05,0.000196498229008815,0.000142516512916646,"Unc5a/Unc5b/Chrna3/Bmp7/Clu/Cobl/Col1a1/Cux2/Fgfr3/Gata3/Gfra3/Hoxa13/Id1/Isl1/Msx1/Msx2/Nbl1/Ngf/Nog/Nptx1/Pax8/Slc1a3/Snai2/Unc5d/Wnt4/Wnt7a/Wt1/Grem1/Plxna4/Shank1/Heyl/Lgi1/Tbx20/Bambi/Bcl9l/Wnt16",36
"GO:0060394","GO:0060394","negative regulation of pathway-restricted SMAD protein phosphorylation","4/242","9/13233",1.27917583110865e-05,0.000202098099344107,0.000146577994778324,"Smad6/Smad7/Nog/Grem1",4
"GO:0071371","GO:0071371","cellular response to gonadotropin stimulus","4/242","9/13233",1.27917583110865e-05,0.000202098099344107,0.000146577994778324,"Gata4/Gata6/Pax8/Wt1",4
"GO:0030879","GO:0030879","mammary gland development","10/242","99/13233",1.30134163625805e-05,0.000203739459794247,0.000147768443002582,"Gata3/Id2/Igfbp5/Msx1/Msx2/Tbx2/Tbx3/Agap2/Tph1/Wnt4",10
"GO:1901861","GO:1901861","regulation of muscle tissue development","10/242","99/13233",1.30134163625805e-05,0.000203739459794247,0.000147768443002582,"Gata4/Gata6/Igfbp5/Myf5/Nog/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",10
"GO:0010648","GO:0010648","negative regulation of cell communication","34/242","852/13233",1.37683794011316e-05,0.000214588255531149,0.000155636872889036,"Unc5b/Adra1a/Barx1/Bmp7/Clu/Ecm1/Fgfr3/Gata3/Hhip/Igfbp5/Isl1/Smad6/Smad7/Nbl1/Nkx3-1/Nog/Oprk1/Rgs5/Snai2/Abcc8/Agap2/Tle2/Wnt4/Cyp26b1/Grem1/Dusp5/Nfkbid/Grb14/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Bcl9l",34
"GO:0048699","GO:0048699","generation of neurons","39/242","1044/13233",1.38877682696231e-05,0.000215478377636304,0.000156282461905978,"Unc5a/Unc5b/Chrna3/Tle6/Bmp7/Clu/Cobl/Cux2/Nr2f1/Evx1/Fgfr3/Gata3/Gfra3/Hand2/Hhip/Id1/Id2/Irx3/Isl1/Nbl1/Ngf/Nog/Nptx1/Aldh1a2/Slc1a3/Cpeb3/Unc5d/Tshr/Wnt4/Wnt7a/Grin3a/Plxna4/Shank1/Olig2/Irx5/Heyl/Lgi1/Tbx20/Wnt16",39
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","14/242","195/13233",1.39644035238909e-05,0.000215700161574387,0.000156443317673665,"Col1a1/Fgfr3/Gata3/Gata4/Isl1/Nog/Ptpru/Snai2/Tle2/Wnt4/Wnt7a/Grem1/Bambi/Bcl9l",14
"GO:0048583","GO:0048583","regulation of response to stimulus","68/242","2277/13233",1.45402584126441e-05,0.000223596862701106,0.000162170648214005,"Unc5b/Bmp3/Adra1a/Barx1/Bmp7/Car7/Clu/Col1a1/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Hhip/Hoxa13/Id1/Igfbp5/Il15/Isl1/Blnk/Smad6/Smad7/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Oprk1/Rgs5/Prrx2/Slc1a3/Snai2/Stox1/Agap2/Tec/Tle2/Trh/Wisp1/Wnt4/Wnt7a/Cyp26b1/A2m/Grem1/Dusp5/Grin3a/Plxna4/Nfkbid/Shank1/Amot/Lmcd1/Lgr6/Grb14/Irf7/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Scara5/Svip/Bcl9l/Wnt16",68
"GO:0060021","GO:0060021","palate development","9/242","80/13233",1.4772687242848e-05,0.000226165919735637,0.000164033937526547,"Alx4/Hand2/Msx1/Snai2/Tbx2/Tbx3/Wfikkn1/Wnt7a/Prdm16",9
"GO:0060562","GO:0060562","epithelial tube morphogenesis","18/242","309/13233",1.53066916452315e-05,0.000233309044460356,0.00016921471311028,"Bmp7/Cobl/Gata3/Gata4/Hand1/Hand2/Hhip/Msx2/Nkx3-1/Nog/Pax8/Aldh1a2/Tbx2/Tbx3/Wnt4/Wt1/Grem1/Tbx20",18
"GO:0035265","GO:0035265","organ growth","11/242","123/13233",1.54999402961758e-05,0.000235218392213896,0.000170599527544243,"Adra1a/Col9a1/Gata4/Gata6/Msx2/Nog/Tbx2/Wisp1/Wt1/Cacna2d2/Tbx20",11
"GO:0060420","GO:0060420","regulation of heart growth","7/242","45/13233",1.5738390478096e-05,0.000237794022070795,0.00017246758400267,"Gata4/Gata6/Nog/Tbx2/Wisp1/Wt1/Tbx20",7
"GO:0042733","GO:0042733","embryonic digit morphogenesis","8/242","62/13233",1.60727713961308e-05,0.000240743675457198,0.000174606912774554,"Alx4/Hand2/Msx1/Msx2/Nog/Tbx2/Tbx3/Wnt7a",8
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","8/242","62/13233",1.60727713961308e-05,0.000240743675457198,0.000174606912774554,"Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Hhip/Nog/Wnt4",8
"GO:0051100","GO:0051100","negative regulation of binding","10/242","102/13233",1.69609258337579e-05,0.000252951738727597,0.000183461194136474,"Hand1/Hand2/Id1/Id2/Isl1/Msx1/Msx2/Nkx3-1/Nog/Wfikkn1",10
"GO:0008283","GO:0008283","cell proliferation","45/242","1296/13233",1.77646155290968e-05,0.000263800728457832,0.000191329764722687,"Bmp7/Clu/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Hand2/Hhip/Id1/Id2/Igfbp5/Il15/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Pax1/Ptpru/Aldh1a2/Prrx2/Snai2/Tbx2/Tbx3/Stox1/Agap2/Tec/Tshr/Wisp1/Wnt4/Wnt7a/Wt1/Grem1/Nupr1/Tbx20/Bambi/Atoh8/Sp6/Wnt16",45
"GO:0003382","GO:0003382","epithelial cell morphogenesis","7/242","46/13233",1.82768004777804e-05,0.000270246707919317,0.000196004913805796,"Gata3/Hoxa13/Id1/Pax8/Wnt4/Wt1/Grem1",7
"GO:0048585","GO:0048585","negative regulation of response to stimulus","36/242","941/13233",1.8735413803078e-05,0.000275849071313404,0.000200068203836677,"Unc5b/Adra1a/Barx1/Bmp7/Clu/Ecm1/Fgfr3/Gata3/Hhip/Igfbp5/Isl1/Smad6/Smad7/Nbl1/Nkx3-1/Nog/Rgs5/Snai2/Agap2/Tle2/Trh/Wnt4/Cyp26b1/A2m/Grem1/Dusp5/Grin3a/Nfkbid/Grb14/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Svip/Bcl9l",36
"GO:0080090","GO:0080090","regulation of primary metabolic process","102/242","3918/13233",1.91303064820103e-05,0.000280469747575235,0.000203419494438503,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Papln/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tec/Tle2/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Prdm6/A2m/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6/Sytl2/Wnt16",102
"GO:0032989","GO:0032989","cellular component morphogenesis","37/242","982/13233",1.97568115965783e-05,0.000288162235086179,0.000208998712639322,"Unc5a/Unc5b/Chrna3/Bmp7/Clu/Cobl/Col1a1/Cux2/Fgfr3/Gata3/Gfra3/Hoxa13/Id1/Isl1/Msx1/Msx2/Nbl1/Ngf/Nog/Nptx1/Pax8/Slc1a3/Snai2/Unc5d/Tmod1/Wnt4/Wnt7a/Wt1/Grem1/Plxna4/Shank1/Heyl/Lgi1/Tbx20/Bambi/Bcl9l/Wnt16",37
"GO:0016055","GO:0016055","Wnt signaling pathway","18/242","315/13233",1.98215641475464e-05,0.000288162235086179,0.000208998712639322,"Barx1/Col1a1/Fgfr3/Gata3/Gata4/Isl1/Nog/Ptpru/Snai2/Tle2/Wisp1/Wnt4/Wnt7a/Grem1/Lgr6/Bambi/Bcl9l/Wnt16",18
"GO:0071774","GO:0071774","response to fibroblast growth factor","8/242","64/13233",2.0389330401664e-05,0.000295176080291872,0.000214085724191002,"Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Hhip/Nog/Wnt4",8
"GO:0034698","GO:0034698","response to gonadotropin","4/242","10/13233",2.10135958828191e-05,0.000301688969935909,0.000218809401985764,"Gata4/Gata6/Pax8/Wt1",4
"GO:0060536","GO:0060536","cartilage morphogenesis","4/242","10/13233",2.10135958828191e-05,0.000301688969935909,0.000218809401985764,"Hand1/Hand2/Msx1/Snai2",4
"GO:0055025","GO:0055025","positive regulation of cardiac muscle tissue development","6/242","32/13233",2.13840897875418e-05,0.000305739465557416,0.000221747151167898,"Gata4/Gata6/Tbx2/Wisp1/Grem1/Tbx20",6
"GO:0048799","GO:0048799","organ maturation","5/242","20/13233",2.43086794413752e-05,0.000346123583815466,0.000251037001465188,"Fgfr3/Gata3/Aldh1a2/Grem1/Fam101a",5
"GO:0045944","GO:0045944","positive regulation of transcription from RNA polymerase II promoter","32/242","801/13233",2.47958203600156e-05,0.000351612862482188,0.000255018273245372,"Bmp3/Alx4/Barx2/Bmp7/Nr2f1/Evx1/Fgf4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Isl1/Lum/Msx1/Myf5/Nkx3-1/Nog/Pax1/Pax8/Pax9/Agap2/Wnt7a/Wt1/Grem1/Irf5/Irf7/Heyl/Tbx20/Bcl9l",32
"GO:0055123","GO:0055123","digestive system development","10/242","107/13233",2.58335112210775e-05,0.00036483244418338,0.000264606190122659,"Alx4/Barx1/Fgfr3/Gata3/Gata4/Gata5/Gata6/Id2/Aldh1a2/Tbx2",10
"GO:0007423","GO:0007423","sensory organ development","20/242","385/13233",2.71818591137376e-05,0.000382313953388342,0.000277285203796108,"Bmp7/Fgfr3/Gata3/Gng8/Hand2/Hoxa13/Msx1/Myf5/Nog/Pax8/Aldh1a2/Prrx2/Tbx2/Stox1/Tshr/Wt1/Cyp26b1/Irx5/Smoc1/Prdm16",20
"GO:0003281","GO:0003281","ventricular septum development","7/242","49/13233",2.79956744827053e-05,0.000389035027589164,0.000282159873980094,"Gata3/Gata4/Hoxa13/Id2/Smad7/Tbx3/Heyl",7
"GO:0090183","GO:0090183","regulation of kidney development","7/242","49/13233",2.79956744827053e-05,0.000389035027589164,0.000282159873980094,"Bmp7/Gata3/Nog/Pax8/Wnt4/Wt1/Grem1",7
"GO:0060255","GO:0060255","regulation of macromolecule metabolic process","102/242","3951/13233",2.79970294421104e-05,0.000389035027589164,0.000282159873980094,"Bmp3/Chrna3/Adra1a/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Papln/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Oprk1/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tec/Tle2/Tnni2/Vtn/Wnt4/Wnt7a/Wt1/Prdm6/Cyp26b1/A2m/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Rnf207/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Scara5/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6/Sytl2/Wnt16",102
"GO:0071695","GO:0071695","anatomical structure maturation","7/242","50/13233",3.20512539465389e-05,0.000441969533383349,0.000320552287065989,"Barx2/Fgfr3/Gata3/Msx2/Aldh1a2/Grem1/Fam101a",7
"GO:0035270","GO:0035270","endocrine system development","9/242","88/13233",3.20619516991967e-05,0.000441969533383349,0.000320552287065989,"Clu/Gata3/Gata6/Isl1/Nog/Pax1/Pax8/Wnt4/Wt1",9
"GO:0003198","GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation","4/242","11/13233",3.2547671883397e-05,0.000445118358563452,0.000322836071437563,"Msx1/Msx2/Snai2/Heyl",4
"GO:0003207","GO:0003207","cardiac chamber formation","4/242","11/13233",3.2547671883397e-05,0.000445118358563452,0.000322836071437563,"Hand1/Hand2/Tbx2/Tbx20",4
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","13/242","185/13233",3.5566278404054e-05,0.000483135841300879,0.000350409444983662,"Bmp7/Hhip/Hoxa13/Msx2/Nkx3-1/Nog/Pax8/Snai2/Tbx3/Wnt4/Wt1/Grem1/Tbx20",13
"GO:0046620","GO:0046620","regulation of organ growth","8/242","69/13233",3.56068322346023e-05,0.000483135841300879,0.000350409444983662,"Gata4/Gata6/Nog/Tbx2/Wisp1/Wt1/Cacna2d2/Tbx20",8
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis","34/242","893/13233",3.62177439681183e-05,0.000489505445819098,0.000355029200740107,"Bmp7/Cobl/Col1a1/Ecm1/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hhip/Id1/Isl1/Msx1/Msx2/Myf5/Nog/Pax1/Pax8/Snai2/Tbx2/Tbx3/Tmod1/Vtn/Wnt4/Wnt7a/Wt1/Grem1/Dusp5/Amot/Heyl/Tbx20/Atoh8",34
"GO:0001947","GO:0001947","heart looping","7/242","51/13233",3.65777138930366e-05,0.000492447043073567,0.00035716268654925,"Gata4/Hand1/Hand2/Aldh1a2/Tbx2/Tbx3/Tbx20",7
"GO:0035051","GO:0035051","cardiocyte differentiation","10/242","112/13233",3.8420645612523e-05,0.000515253619454766,0.00037370387246126,"Gata4/Gata6/Hand2/Isl1/Smad6/Tbx2/Tbx3/Wisp1/Wt1/Grem1",10
"GO:0048812","GO:0048812","neuron projection morphogenesis","21/242","428/13233",3.9519163591485e-05,0.000527939405507869,0.000382904637277384,"Unc5a/Unc5b/Chrna3/Bmp7/Clu/Cobl/Cux2/Fgfr3/Gata3/Gfra3/Id1/Isl1/Nbl1/Ngf/Nog/Nptx1/Unc5d/Wnt7a/Plxna4/Shank1/Lgi1",21
"GO:0031323","GO:0031323","regulation of cellular metabolic process","102/242","3984/13233",4.06143922165179e-05,0.000540483834881353,0.000392002878721371,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dcn/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Papln/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tec/Tle2/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Prdm6/A2m/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6/Sytl2/Wnt16",102
"GO:0048514","GO:0048514","blood vessel morphogenesis","20/242","398/13233",4.34683925683107e-05,0.00057404823773418,0.000416346516202703,"Ecm1/Gata4/Gata6/Hand1/Hand2/Hhip/Hoxa13/Id1/Isl1/Smad6/Smad7/Prrx2/Tbx2/Wnt4/Wnt7a/Wt1/Apob/Grem1/Amot/Tbx20",20
"GO:0048667","GO:0048667","cell morphogenesis involved in neuron differentiation","20/242","398/13233",4.34683925683107e-05,0.00057404823773418,0.000416346516202703,"Unc5a/Unc5b/Chrna3/Bmp7/Cobl/Cux2/Fgfr3/Gata3/Gfra3/Id1/Isl1/Ngf/Nog/Nptx1/Slc1a3/Unc5d/Wnt7a/Plxna4/Shank1/Lgi1",20
"GO:0022612","GO:0022612","gland morphogenesis","10/242","114/13233",4.47542882731029e-05,0.00058878265180584,0.000427033112840013,"Bmp7/Hoxa13/Igfbp5/Msx2/Nkx3-1/Nog/Snai2/Tbx2/Tbx3/Wnt4",10
"GO:0008219","GO:0008219","cell death","47/242","1431/13233",4.6143757271849e-05,0.000604762879396203,0.000438623274864785,"Unc5a/Unc5b/Bmp3/Adcyap1r1/Alx3/Alx4/Bmp7/Clu/Dmpk/Eya2/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Pax8/Peg3/Aldh1a2/Sct/Snai2/Spp1/Unc5d/Tbx3/Agap2/Wisp1/Wnt4/Wnt7a/Wt1/Cyp26b1/Grem1/Nfkbid/Irf5/Nupr1/Wnt16",47
"GO:1901213","GO:1901213","regulation of transcription from RNA polymerase II promoter involved in heart development","4/242","12/13233",4.81215532053084e-05,0.000628304053171197,0.000455697250611541,"Msx1/Msx2/Tbx2/Grem1",4
"GO:0016265","GO:0016265","death","47/242","1436/13233",5.03287925530745e-05,0.0006512558682583,0.000472343775457191,"Unc5a/Unc5b/Bmp3/Adcyap1r1/Alx3/Alx4/Bmp7/Clu/Dmpk/Eya2/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Pax8/Peg3/Aldh1a2/Sct/Snai2/Spp1/Unc5d/Tbx3/Agap2/Wisp1/Wnt4/Wnt7a/Wt1/Cyp26b1/Grem1/Nfkbid/Irf5/Nupr1/Wnt16",47
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","5/242","23/13233",5.04440961541111e-05,0.0006512558682583,0.000472343775457191,"Msx1/Msx2/Snai2/Heyl/Wnt16",5
"GO:0061213","GO:0061213","positive regulation of mesonephros development","5/242","23/13233",5.04440961541111e-05,0.0006512558682583,0.000472343775457191,"Gata3/Nog/Pax8/Wt1/Grem1",5
"GO:0090184","GO:0090184","positive regulation of kidney development","6/242","37/13233",5.08211159515342e-05,0.000653684242350588,0.000474105030046791,"Gata3/Nog/Pax8/Wnt4/Wt1/Grem1",6
"GO:0044271","GO:0044271","cellular nitrogen compound biosynthetic process","85/242","3168/13233",5.17338082325962e-05,0.000662959172165862,0.000480831964235904,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",85
"GO:0019222","GO:0019222","regulation of metabolic process","110/242","4412/13233",5.19433035830791e-05,0.000663187566042265,0.000480997614068987,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dcn/Dlx3/Dmpk/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Papln/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Peg3/Aldh1a2/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tec/Tle2/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Prdm6/Cyp26b1/A2m/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Amot/Lmcd1/Rnf207/Olig2/Irf7/Rasa4/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Scara5/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6/Sytl2/Wnt16",110
"GO:0010941","GO:0010941","regulation of cell death","40/242","1149/13233",5.32516781550073e-05,0.00067687098227726,0.000490921941511709,"Unc5b/Bmp3/Adcyap1r1/Alx3/Alx4/Bmp7/Clu/Fgf4/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hoxa13/Id1/Id3/Isl1/Smad6/Msx1/Msx2/Ngf/Nkx3-1/Nog/Ntsr1/Pax8/Aldh1a2/Sct/Snai2/Spp1/Tbx3/Agap2/Wisp1/Wnt4/Wnt7a/Wt1/Grem1/Nfkbid/Irf5/Nupr1/Wnt16",40
"GO:0055024","GO:0055024","regulation of cardiac muscle tissue development","7/242","54/13233",5.34062942663849e-05,0.00067687098227726,0.000490921941511709,"Gata4/Gata6/Nog/Tbx2/Wisp1/Grem1/Tbx20",7
"GO:0048568","GO:0048568","embryonic organ development","19/242","372/13233",5.45091501279414e-05,0.000688327224243347,0.000499230940856751,"Alx3/Alx4/Bmp7/Gata3/Gata4/Hand1/Hand2/Id2/Msx1/Myf5/Nog/Pax8/Aldh1a2/Prrx2/Tbx2/Tbx3/Stox1/Tshr/Tbx20",19
"GO:0001763","GO:0001763","morphogenesis of a branching structure","13/242","194/13233",5.8223253836001e-05,0.000732554393718412,0.000531308084765651,"Bmp7/Hhip/Hoxa13/Msx2/Nkx3-1/Nog/Pax8/Snai2/Tbx3/Wnt4/Wt1/Grem1/Tbx20",13
"GO:0061371","GO:0061371","determination of heart left/right asymmetry","7/242","55/13233",6.02523458052114e-05,0.000755337378572577,0.000547832160181632,"Gata4/Hand1/Hand2/Aldh1a2/Tbx2/Tbx3/Tbx20",7
"GO:0003012","GO:0003012","muscle system process","14/242","223/13233",6.17764558827769e-05,0.000771648149293893,0.000559662058995023,"Chrnb4/Chrna3/Adra1a/Dmpk/Gata4/Gata6/Igfbp5/Smad7/Tmod1/Tnni2/Wisp1/Grip2/Lmcd1/Tbx20",14
"GO:1902742","GO:1902742","apoptotic process involved in development","5/242","24/13233",6.27740302395777e-05,0.000781288290032154,0.000566653873877899,"Bmp7/Fgf4/Hand2/Pax8/Wt1",5
"GO:0016202","GO:0016202","regulation of striated muscle tissue development","9/242","96/13233",6.41007675021946e-05,0.000792102341277119,0.000574497104230195,"Gata4/Gata6/Myf5/Nog/Tbx2/Wisp1/Cyp26b1/Grem1/Tbx20",9
"GO:0048565","GO:0048565","digestive tract development","9/242","96/13233",6.41007675021946e-05,0.000792102341277119,0.000574497104230195,"Alx4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Id2/Aldh1a2/Tbx2",9
"GO:0021700","GO:0021700","developmental maturation","13/242","196/13233",6.46940810666213e-05,0.000796589040891493,0.00057775122406003,"Barx2/Fgfr3/Gata3/Id2/Il15/Msx2/Ngf/Aldh1a2/Grem1/Shank1/Irx5/Rab32/Fam101a",13
